CustomerID;Income;Age;Gender;MaritalStatus;City;Date;Period;Treatment_Campaign;Spending;WebPurchases;StorePurchases;CatalogPurchases;MntFood;MntFashion;MntElectronics
286;8320385;41;Male;Divorced;Makassar;01/05/2023;Before;0;1980807;8;5;1;955852;816408;3859866
1922;9935774;30;Male;Single;Denpasar;14/08/2024;After;0;3752137;2;7;0;779286;1653456;1662499
851;5966422;29;Male;Widowed;Surabaya;18/12/2024;After;1;3529022;2;0;1;1051845;2300316;1146877
111;23524605;43;Male;Single;Denpasar;18/07/2024;After;0;783541;2;7;2;1910951;1306520;730242
620;19567296;63;Male;Widowed;Jakarta;29/10/2024;After;1;1646619;2;4;1;507423;2257975;3377092
1903;23709657;35;Female;Widowed;Jakarta;01/10/2023;Before;0;1980448;2;2;6;1226333;366497;4926804
793;12417063;35;Male;Married;Surabaya;14/02/2024;Before;0;323566;1;3;2;711886;575294;1236282
50;23833734;21;Female;Single;Medan;24/12/2023;Before;0;1714211;2;2;2;1309817;2341669;2917770
1038;10705092;26;Male;Divorced;Denpasar;08/10/2024;After;1;5458158;3;4;2;1355958;357076;3437333
1158;16407602;20;Male;Single;Denpasar;08/04/2023;Before;0;204939;1;4;1;314926;972946;3701898
588;16659783;54;Male;Divorced;Medan;29/08/2023;Before;0;2335558;2;4;2;1195101;2675176;3332552
596;17509187;61;Female;Widowed;Makassar;10/07/2024;After;0;2288813;4;5;2;1133473;227527;4080501
1367;24916959;47;Male;Single;Makassar;11/12/2024;After;0;283515;2;4;4;1822008;1793417;3983560
670;4344027;41;Female;Married;Jakarta;24/04/2023;Before;0;1048823;3;5;1;1457536;2203455;1735306
1310;4270896;60;Male;Married;Jakarta;01/05/2024;Before;0;3337290;5;6;1;227205;85411;1373156
1958;17497054;47;Female;Single;Surabaya;29/08/2023;Before;0;2902589;3;6;1;813137;1515137;1470540
314;9105525;31;Female;Divorced;Denpasar;05/06/2023;Before;0;3116821;2;7;1;1058483;1387432;806388
606;12137682;61;Female;Divorced;Surabaya;18/12/2023;Before;0;-255703;7;5;1;1910121;1826708;1009181
297;21485139;38;Female;Single;Denpasar;13/02/2023;Before;0;4825702;2;6;2;482102;2989025;2845473
1630;14369960;29;Female;Widowed;Surabaya;14/08/2024;After;0;2549845;4;5;3;107132;2059408;4806800
569;8083769;42;Male;Married;Surabaya;08/11/2023;Before;0;3254946;2;3;2;192337;2445436;508707
1188;22380183;52;Female;Married;Denpasar;18/05/2023;Before;0;3287746;1;5;1;1086975;2074504;3021042
832;7782883;39;Male;Divorced;Jakarta;24/10/2024;After;0;4954805;4;4;1;131895;1185962;1259540
1521;18840857;58;Male;Married;Denpasar;11/03/2024;Before;0;3339687;1;7;2;1193943;2810233;2006191
610;18814828;21;Male;Divorced;Bandung;23/05/2023;Before;0;1732885;2;4;4;1972667;1743986;1631745
16;6344769;38;Male;Divorced;Surabaya;26/10/2023;Before;0;4959079;4;6;7;1743646;1371859;2000318
1368;13523401;41;Female;Married;Denpasar;15/07/2024;After;1;1930692;3;7;3;1249467;2932553;1860911
1102;16799990;58;Female;Single;Jakarta;19/09/2023;Before;0;5027872;2;4;2;253503;2355487;4004851
1370;17488262;28;Female;Single;Medan;26/05/2024;Before;0;944665;3;4;2;1785050;2217936;4791365
72;6047262;21;Male;Married;Denpasar;03/11/2024;After;0;530312;1;7;1;422630;1294666;2244258
270;24292704;23;Male;Single;Denpasar;03/03/2023;Before;0;1378810;2;1;2;1345631;362159;414079
287;21877237;59;Female;Widowed;Medan;20/07/2024;After;0;5099641;7;10;2;1457569;375437;1656842
66;22076651;59;Male;Widowed;Medan;27/02/2024;Before;0;791739;1;9;2;1146268;783853;3572418
880;16967111;20;Female;Single;Makassar;31/01/2024;Before;0;1445371;4;4;2;1041686;2673336;3210974
68;22435721;47;Female;Divorced;Medan;31/01/2023;Before;0;3422188;1;5;4;656138;1667071;2424741
1217;4839433;36;Male;Single;Medan;26/11/2023;Before;0;5359113;2;6;1;961985;1379816;4441223
1079;14309411;36;Male;Married;Surabaya;18/06/2023;Before;0;2842163;4;7;2;249449;415850;3145586
980;8238331;51;Male;Widowed;Jakarta;23/09/2023;Before;0;3504398;3;6;1;1399419;2231163;1732268
1403;4841648;58;Female;Widowed;Surabaya;04/11/2023;Before;0;4149620;0;5;0;255292;2693320;2373057
974;9638155;64;Male;Married;Surabaya;03/04/2024;Before;0;4064878;2;3;2;1320533;1758644;226968
1192;8579079;55;Female;Married;Bandung;04/07/2023;Before;0;3523845;4;5;4;435472;1494460;244437
1433;17372528;35;Female;Divorced;Surabaya;30/11/2023;Before;0;484875;3;5;3;110476;2748860;2095860
508;15378226;21;Male;Widowed;Makassar;29/05/2024;Before;0;335425;5;4;2;802165;2101485;328403
1561;22997497;55;Female;Married;Denpasar;16/03/2024;Before;0;1977300;4;3;3;1750435;1633843;2220923
1667;9166160;35;Female;Married;Surabaya;03/11/2024;After;1;3137302;2;3;4;466277;1650346;4140049
837;17107262;23;Female;Divorced;Denpasar;26/01/2024;Before;0;5463628;7;9;3;72015;2615654;1683218
1126;23886213;51;Male;Single;Makassar;13/07/2024;After;1;520450;4;4;0;1958949;288541;2048783
886;13848680;23;Female;Married;Makassar;11/09/2023;Before;0;2697710;1;5;4;623753;279332;4466673
794;8106563;49;Female;Single;Surabaya;08/08/2024;After;1;1497056;4;4;2;525814;1207031;2801428
1832;7443778;57;Female;Widowed;Jakarta;01/12/2023;Before;0;352063;4;11;3;446261;1270456;1180272
1830;17561193;39;Female;Widowed;Makassar;04/02/2024;Before;0;3442417;4;6;3;1705869;2935413;1976184
422;18058560;21;Male;Divorced;Medan;15/06/2023;Before;0;760658;2;5;2;1682575;1786641;2137813
1988;23167958;44;Female;Single;Jakarta;17/09/2023;Before;0;3807119;3;5;3;1102350;746015;2522231
775;23240567;42;Female;Divorced;Medan;04/01/2023;Before;0;4401151;1;2;1;1530911;397150;3627433
478;3049115;57;Female;Widowed;Denpasar;29/04/2023;Before;0;3049533;3;1;3;1442474;2804612;106530
926;3244761;18;Female;Divorced;Surabaya;14/04/2024;Before;0;4784193;1;4;3;1293148;447546;4763147
120;13336868;42;Female;Widowed;Makassar;14/04/2024;Before;0;385640;4;5;3;1622062;1876338;4357344
1939;7100612;40;Male;Widowed;Jakarta;07/05/2024;Before;0;2503424;2;2;4;1781434;76689;677379
1767;24590889;55;Male;Single;Jakarta;14/05/2024;Before;0;3378834;3;8;1;1134219;554681;1460623
1315;20155381;26;Female;Married;Surabaya;11/03/2023;Before;0;1821704;4;5;2;723084;1272216;4138725
488;17131010;22;Female;Married;Medan;24/11/2024;After;0;4569717;4;2;2;1303689;1571661;3921391
1185;23820280;52;Female;Married;Surabaya;05/01/2024;Before;0;3361082;4;8;1;461205;2538075;3396909
1697;6303389;47;Female;Widowed;Makassar;30/06/2023;Before;0;4863429;4;10;2;109867;2482796;2578766
78;6366612;48;Female;Married;Jakarta;05/01/2023;Before;0;2539649;2;9;5;286531;2835113;4347132
1062;18727907;31;Female;Single;Makassar;16/07/2023;Before;0;2021482;5;7;3;1916136;626325;3443658
1418;15465759;61;Female;Divorced;Makassar;16/02/2023;Before;0;2309743;2;3;0;1781883;1046192;4588469
441;18192217;46;Male;Widowed;Denpasar;05/07/2024;After;0;3046316;5;7;1;1984211;1021828;3324961
1564;19620937;25;Male;Married;Makassar;25/09/2024;After;1;1976792;4;6;2;1286808;2790659;2257588
462;8084921;40;Female;Widowed;Bandung;08/10/2024;After;0;3888869;3;6;1;613633;966988;2046100
612;7984445;52;Male;Divorced;Makassar;20/05/2023;Before;0;3775431;5;6;2;1154828;769530;829268
1318;20192224;61;Male;Single;Medan;26/10/2024;After;0;2614610;4;4;1;1783984;2420365;3197577
1424;17229748;41;Male;Divorced;Denpasar;23/06/2024;Before;0;4342698;3;7;5;316948;2661286;474360
1660;4074961;36;Male;Single;Denpasar;02/03/2024;Before;0;4459759;3;4;2;175013;2750400;4954120
917;17315594;20;Male;Widowed;Bandung;11/08/2024;After;1;2489095;4;6;5;994771;679770;1876480
1116;23455302;37;Female;Divorced;Denpasar;17/11/2024;After;1;4124389;1;4;3;976016;943251;1730378
1791;20808735;45;Female;Single;Bandung;14/07/2024;After;0;2356825;3;4;1;813413;977020;4415298
609;4879490;18;Male;Married;Medan;06/11/2023;Before;0;2420030;2;4;1;1793950;1241559;3161493
6;12628519;28;Male;Married;Jakarta;01/10/2023;Before;0;414541;5;6;2;61987;104806;4273462
681;8237196;63;Female;Divorced;Denpasar;22/06/2024;Before;0;1596036;3;7;6;1051810;1613855;1289930
895;21091748;27;Male;Married;Denpasar;25/01/2024;Before;0;3239829;5;5;3;1407969;1885925;4091345
271;9041495;52;Male;Widowed;Jakarta;03/04/2024;Before;0;2697782;2;3;0;620829;1841871;3788987
1644;17063918;49;Male;Divorced;Makassar;25/09/2024;After;0;5023430;3;4;1;1155038;2509316;3723395
1923;21144439;28;Male;Divorced;Makassar;27/12/2023;Before;0;2885458;4;5;0;1948706;2374206;2431953
811;16630084;43;Male;Married;Makassar;10/03/2023;Before;0;1342907;3;3;2;189440;1794720;1078722
559;6788340;57;Male;Widowed;Denpasar;05/08/2024;After;1;848973;2;3;2;878422;611921;2697449
99;7780450;39;Female;Widowed;Denpasar;23/10/2024;After;0;2617091;3;6;3;843517;426759;2573350
526;23747217;51;Male;Married;Denpasar;29/11/2024;After;1;3082092;1;4;4;120757;500833;1182534
194;7965050;20;Male;Widowed;Medan;06/03/2024;Before;0;3135386;3;3;2;678665;319937;257135
1181;24623985;59;Female;Married;Jakarta;08/12/2024;After;1;1983391;8;8;2;1429264;1927534;4891754
1924;22205297;48;Female;Married;Denpasar;01/02/2023;Before;0;2480982;4;6;0;803240;258880;1241873
1690;5938199;41;Female;Single;Surabaya;12/09/2024;After;1;1806638;4;7;2;513541;1399804;4204040
1139;19405566;32;Female;Married;Medan;27/05/2024;Before;0;1317882;2;8;0;331500;878316;2475500
396;20781862;19;Female;Married;Medan;01/07/2023;Before;0;738002;2;5;1;149170;2706796;3791966
770;24041910;27;Female;Divorced;Denpasar;16/11/2024;After;1;2824967;1;4;3;932525;1452559;3270162
1681;3797968;27;Male;Widowed;Denpasar;11/11/2024;After;1;2403906;4;8;1;968233;489897;2997618
1827;20066318;42;Female;Widowed;Makassar;05/09/2023;Before;0;2366920;1;8;3;1070361;960512;2731769
1024;15392092;20;Female;Divorced;Bandung;11/09/2024;After;0;2101713;4;6;2;1807649;2375820;1568638
1546;7684346;22;Male;Widowed;Denpasar;24/10/2023;Before;0;4310680;2;2;1;1681647;2880237;104874
880;16967111;20;Female;Single;Makassar;30/01/2023;Before;0;1667823;4;5;3;1348016;1230921;359412
1238;9193956;42;Female;Single;Denpasar;29/10/2023;Before;0;998816;5;6;3;1107651;1346600;1113521
745;10102173;52;Male;Single;Surabaya;20/04/2024;Before;0;3322696;2;4;1;1894882;1575587;4047866
683;4600396;39;Female;Widowed;Bandung;18/12/2023;Before;0;723806;0;6;0;644278;2608469;3623508
1557;14667877;31;Female;Divorced;Medan;26/04/2024;Before;0;1756681;2;3;1;1075589;1612709;3964907
15;9019877;20;Male;Married;Bandung;13/11/2023;Before;0;414877;5;9;2;1954146;393026;3972091
1443;20562548;22;Male;Married;Jakarta;01/02/2024;Before;0;4612833;3;4;0;1341449;921783;3546604
368;15431395;45;Male;Single;Jakarta;30/03/2023;Before;0;2127061;2;8;3;255731;2133876;1992658
638;5225300;28;Male;Divorced;Jakarta;22/08/2023;Before;0;4685062;7;5;2;1121834;1244864;1582577
853;6708654;64;Male;Single;Jakarta;17/06/2023;Before;0;2712327;0;6;2;964405;325733;930007
1877;11361735;60;Female;Divorced;Denpasar;06/05/2023;Before;0;2043948;1;6;2;1781950;2101850;2026504
1237;13864147;25;Female;Divorced;Jakarta;26/07/2024;After;0;4536884;3;3;1;486123;2111659;1616795
700;9285088;62;Female;Divorced;Medan;30/04/2023;Before;0;1334319;2;5;1;1396278;700959;139385
1708;17464087;56;Male;Divorced;Makassar;03/03/2024;Before;0;532167;2;4;2;389155;2093435;1803709
1783;20041716;46;Female;Widowed;Surabaya;09/07/2023;Before;0;611322;3;4;4;969902;1458813;2708141
5;17586186;43;Male;Divorced;Denpasar;24/09/2024;After;0;4279590;5;7;5;766847;1052659;881376
231;3910681;45;Female;Widowed;Bandung;03/03/2024;Before;0;2308540;0;5;1;1036141;1695566;2951948
1225;12880860;36;Male;Married;Jakarta;13/07/2024;After;1;3722567;1;5;1;1407098;2687679;1127982
1909;18702852;47;Male;Married;Bandung;21/07/2023;Before;0;1111408;5;7;5;1909086;885384;2210625
1426;13760888;30;Male;Married;Denpasar;28/02/2023;Before;0;912060;1;4;3;1549308;2339146;4485622
1173;24988809;35;Female;Single;Surabaya;27/11/2024;After;0;2879117;4;4;2;1669721;1255365;3540316
1608;3549148;48;Female;Married;Jakarta;11/08/2023;Before;0;2276707;4;7;1;976158;2725974;3381724
1516;24827621;59;Male;Divorced;Bandung;06/05/2024;Before;0;1288414;1;8;4;113162;2922593;1734318
1012;20691444;19;Male;Divorced;Denpasar;11/01/2023;Before;0;2688734;6;6;3;466205;2936881;4158101
1250;19867309;19;Male;Widowed;Bandung;01/12/2024;After;0;2180832;1;6;2;74043;937280;4273654
586;16846020;39;Female;Widowed;Denpasar;26/05/2024;Before;0;1613241;0;3;2;1425626;2621456;3945361
1843;8538166;61;Male;Widowed;Makassar;06/11/2023;Before;0;2412971;6;5;5;1464083;2551578;810603
169;17381704;53;Female;Single;Jakarta;03/02/2023;Before;0;3879027;5;2;2;1938602;667575;492719
761;19457553;61;Male;Widowed;Makassar;06/12/2023;Before;0;4678534;2;3;2;887175;1485993;4358379
792;4631107;32;Male;Widowed;Jakarta;08/10/2024;After;0;1547661;2;6;4;312188;2369596;4289615
1000;8282591;34;Female;Widowed;Denpasar;25/04/2024;Before;0;4603629;3;10;2;1119947;2644278;4330864
152;11306461;20;Female;Married;Bandung;27/07/2024;After;0;3483249;3;7;4;1601441;596440;186318
1016;10905477;64;Female;Married;Medan;03/04/2023;Before;0;3003363;2;3;1;1718072;819227;3603291
224;5008187;25;Male;Single;Jakarta;19/09/2024;After;1;1927885;2;5;2;547579;1795075;1475055
504;7833177;19;Male;Married;Medan;13/05/2023;Before;0;3202807;5;6;3;1619438;2176766;287123
1761;23606265;61;Female;Widowed;Medan;23/02/2024;Before;0;4420104;3;5;1;1755106;915827;2749013
1574;11551646;33;Female;Widowed;Surabaya;12/04/2024;Before;0;5272303;4;2;1;1677625;850300;214408
44;4465689;64;Female;Single;Jakarta;19/03/2024;Before;0;4005961;4;6;3;1564349;2896671;4870763
697;6314692;45;Male;Widowed;Makassar;05/12/2024;After;1;4937767;5;11;2;1965840;635157;2176263
504;7833177;19;Male;Married;Medan;30/01/2023;Before;0;4276630;0;11;0;194765;668674;4605624
1979;11908385;45;Female;Single;Denpasar;25/10/2023;Before;0;1150966;2;5;1;1370466;75774;989160
1265;12675193;58;Female;Widowed;Makassar;02/03/2023;Before;0;3774107;3;5;2;1648007;994391;2250125
930;17460021;60;Male;Single;Makassar;02/04/2024;Before;0;3576413;4;11;3;1559325;2220290;1395002
843;10413718;19;Female;Married;Makassar;31/10/2023;Before;0;4809318;3;9;0;610308;1796009;2944785
351;4414466;48;Male;Married;Surabaya;06/12/2023;Before;0;4581841;3;4;3;1984277;1567642;1843592
1746;19241927;20;Female;Divorced;Makassar;23/03/2024;Before;0;2336130;6;6;3;1444893;344743;333302
23;12695979;43;Female;Widowed;Medan;29/10/2023;Before;0;1716869;4;3;1;860915;1762452;2030454
1660;4074961;36;Male;Single;Denpasar;23/06/2024;Before;0;1236693;1;3;3;1132668;1826062;4405891
598;24716219;42;Female;Single;Surabaya;29/04/2024;Before;0;3684281;4;8;1;689032;1728543;2425369
1067;6386501;36;Female;Widowed;Makassar;18/03/2023;Before;0;3635928;8;5;0;1038326;338742;176795
466;16233331;25;Female;Married;Surabaya;24/09/2024;After;0;605243;5;5;1;1109416;741409;2318135
40;23162875;38;Female;Divorced;Jakarta;29/05/2024;Before;0;2047796;2;3;0;517152;2283795;2764750
303;17936751;35;Male;Married;Makassar;02/07/2024;After;0;3313857;3;3;2;1848391;1673992;2665911
1705;9737320;59;Male;Married;Denpasar;20/10/2024;After;0;3640278;6;4;2;1207181;738952;2975198
175;10205547;26;Female;Married;Jakarta;02/04/2023;Before;0;2008893;3;3;1;127000;213339;2611857
999;11351245;39;Male;Divorced;Bandung;10/04/2024;Before;0;2885811;2;8;3;94749;461634;2784770
1556;18797914;63;Female;Widowed;Denpasar;10/04/2024;Before;0;3773842;2;6;2;1430601;2533538;4531027
1485;9846192;45;Female;Widowed;Surabaya;21/08/2024;After;0;2724695;2;11;5;1262843;2488646;1891358
621;8806466;56;Female;Divorced;Makassar;09/02/2023;Before;0;3864646;3;5;1;213636;1874644;1079682
1217;4839433;36;Male;Single;Medan;20/11/2024;After;0;702102;3;5;4;1266791;361046;3049566
244;19385802;25;Female;Widowed;Medan;25/11/2023;Before;0;559505;2;6;1;1212909;2110545;4802689
836;11083123;63;Male;Divorced;Denpasar;12/10/2023;Before;0;1083715;2;4;4;495979;2660442;4547117
280;24104792;59;Female;Widowed;Jakarta;07/07/2024;After;0;1965092;4;4;1;1149248;1304372;219360
1764;15681730;63;Female;Single;Surabaya;07/03/2023;Before;0;1474601;3;1;2;1944349;2958439;1331500
1060;23154994;57;Male;Married;Medan;27/09/2024;After;0;1699222;4;1;1;943873;2097145;3605322
557;10689684;25;Female;Married;Jakarta;18/10/2024;After;0;3001507;1;1;2;1333219;1073303;2702169
898;3944789;45;Female;Married;Bandung;23/09/2024;After;1;2532493;3;4;1;610039;817328;3189804
1564;19620937;25;Male;Married;Makassar;19/04/2023;Before;0;1679808;2;3;2;1488627;2063532;1176952
1178;11370262;44;Male;Married;Jakarta;19/02/2024;Before;0;572498;4;6;5;315322;1743709;3643152
1047;13688727;44;Male;Single;Denpasar;02/04/2023;Before;0;1909494;0;4;1;578053;1913912;1650365
719;16298372;20;Male;Divorced;Makassar;03/01/2024;Before;0;2234124;3;7;2;685420;2550428;3096616
932;18296274;21;Male;Single;Bandung;27/02/2024;Before;0;2941947;4;4;2;157791;1074690;2180543
91;21281600;18;Male;Widowed;Surabaya;25/07/2024;After;1;6272521;4;5;2;660303;2084732;783236
390;12827141;39;Male;Married;Jakarta;28/08/2023;Before;0;3372806;1;4;1;1924956;1594507;995723
1955;22822531;30;Female;Single;Makassar;10/03/2024;Before;0;2283103;4;4;4;1243836;1185207;3161000
1383;12913841;54;Female;Single;Makassar;31/07/2023;Before;0;2607679;1;8;0;315441;602769;4867646
550;16423442;29;Female;Widowed;Medan;04/02/2024;Before;0;2270115;3;6;1;509717;1673872;3557550
931;3064323;54;Female;Single;Bandung;01/09/2024;After;0;5299256;0;6;3;361630;1808788;709059
1252;15800127;47;Male;Widowed;Jakarta;09/06/2024;Before;0;1787372;4;7;2;1256175;604583;1798508
1226;6526737;29;Female;Single;Jakarta;30/12/2024;After;1;1099656;2;4;3;1519307;1102975;4601059
1374;9123769;44;Male;Divorced;Surabaya;12/04/2024;Before;0;1032033;2;3;2;1087367;1418528;2777972
1845;3388076;21;Male;Married;Makassar;19/06/2023;Before;0;2537907;1;6;3;227456;1050492;585474
1790;20994276;37;Female;Widowed;Jakarta;29/07/2023;Before;0;2183499;5;8;1;1605200;989927;953442
1062;18727907;31;Female;Single;Makassar;13/09/2023;Before;0;2775942;4;5;1;1122956;294609;4626678
733;7040479;46;Male;Widowed;Surabaya;13/11/2024;After;1;1153345;8;1;3;116637;1105200;1144049
500;17256162;25;Female;Divorced;Bandung;14/03/2023;Before;0;1881837;6;3;1;747001;1943178;2639969
1723;11284960;30;Female;Single;Makassar;27/05/2023;Before;0;2998843;2;8;3;1337462;1540410;3196512
1067;6386501;36;Female;Widowed;Makassar;06/12/2023;Before;0;3699147;4;3;2;1158491;956022;232206
871;14057963;45;Male;Married;Jakarta;13/11/2023;Before;0;3799739;0;5;3;1228990;1311350;3094476
1650;4847865;25;Male;Widowed;Jakarta;09/09/2024;After;1;5203953;4;6;2;1603590;802374;2498752
1796;21167497;45;Male;Single;Medan;28/08/2024;After;0;3573581;1;5;0;1327533;1248495;1695828
517;5989475;44;Female;Married;Jakarta;28/07/2024;After;0;4526628;5;3;2;1296297;2024959;701695
68;22435721;47;Female;Divorced;Medan;03/06/2023;Before;0;3470208;6;4;2;359091;476257;1105607
1764;15681730;63;Female;Single;Surabaya;12/09/2023;Before;0;820860;2;2;2;1567868;432270;3013832
123;15766976;53;Male;Single;Medan;17/12/2023;Before;0;1930745;2;4;0;1382304;2164299;1297095
1709;8282379;45;Female;Single;Medan;30/06/2024;Before;0;1864282;4;5;2;177396;312462;3829322
336;11503902;49;Male;Widowed;Bandung;08/11/2023;Before;0;3014581;6;1;5;1579770;1746257;336747
1177;19642016;43;Female;Divorced;Denpasar;30/10/2024;After;0;4426432;3;6;3;686802;675430;2047041
974;9638155;64;Male;Married;Surabaya;14/05/2023;Before;0;1265661;6;5;4;1440788;1075606;2670820
779;17903841;26;Male;Divorced;Bandung;09/05/2023;Before;0;3996123;2;8;1;1188263;977975;1570476
1693;7909776;34;Female;Married;Makassar;11/03/2024;Before;0;1610208;1;8;3;852686;714275;3375460
1186;16839094;57;Male;Single;Surabaya;07/10/2023;Before;0;1032755;4;6;1;365366;1122369;1816917
1238;9193956;42;Female;Single;Denpasar;24/12/2023;Before;0;317022;3;6;1;1281235;1030172;1477153
1934;6646804;28;Male;Divorced;Bandung;09/09/2023;Before;0;1641917;3;5;4;638944;1909210;359647
1400;15267883;21;Female;Divorced;Bandung;15/05/2023;Before;0;2519228;3;3;3;1014639;2821893;3033851
1944;11121757;21;Female;Single;Bandung;06/06/2024;Before;0;1735362;3;4;1;1995634;1704329;4889025
1467;20208629;43;Male;Single;Makassar;21/10/2024;After;1;4846873;7;7;3;764166;1081712;4176398
423;9095929;51;Female;Married;Jakarta;15/11/2023;Before;0;4813203;3;2;1;1274980;1640654;1674311
1562;22467000;28;Female;Married;Denpasar;21/03/2023;Before;0;4745403;1;1;2;1521462;1026076;3285227
939;8809701;29;Male;Single;Denpasar;10/07/2023;Before;0;737001;3;8;3;923300;2062214;2402608
804;23927492;31;Female;Married;Jakarta;28/03/2024;Before;0;4522405;3;4;3;1445745;2456837;1148311
1959;14319247;49;Female;Widowed;Denpasar;10/12/2023;Before;0;1209505;1;3;1;506588;722711;1306395
1725;11388512;48;Female;Married;Denpasar;30/01/2023;Before;0;2674297;2;5;3;349571;2878154;1121701
1936;21326518;42;Male;Married;Bandung;18/02/2024;Before;0;1804262;3;6;1;842596;1518130;1468201
634;7848287;31;Female;Married;Jakarta;03/01/2024;Before;0;2673456;0;5;3;1097967;1869064;3395265
1254;17338768;53;Male;Married;Surabaya;18/08/2024;After;0;1126537;3;7;1;1872736;2168050;658858
1083;5681719;53;Male;Married;Surabaya;16/05/2024;Before;0;416565;0;9;0;773510;1962436;2627844
96;19030288;30;Male;Divorced;Jakarta;23/10/2024;After;0;3113529;2;5;5;1433894;450506;4318793
1286;6138145;55;Male;Divorced;Bandung;01/12/2024;After;1;2798623;4;5;2;558979;2173538;1337749
354;20882750;51;Male;Widowed;Makassar;21/01/2023;Before;0;1822168;3;6;0;751202;745475;485731
1336;21101286;45;Male;Married;Bandung;02/07/2024;After;0;2102818;1;3;0;318885;819729;988843
1160;21082801;61;Female;Married;Makassar;03/09/2023;Before;0;2295434;3;8;2;1726864;966226;1049257
1886;12714891;43;Female;Married;Makassar;10/10/2023;Before;0;1102192;1;5;1;908225;764689;3405223
1819;7495511;53;Male;Divorced;Surabaya;05/09/2024;After;0;2319432;7;6;1;1822314;308734;1530217
967;19265147;26;Female;Single;Medan;20/08/2023;Before;0;3775632;4;6;1;1942937;2306390;3653061
923;11913742;55;Female;Married;Medan;12/11/2023;Before;0;3795391;3;6;0;76882;2432229;1015475
473;13495300;41;Female;Divorced;Jakarta;02/12/2023;Before;0;2278783;3;5;3;1904954;2263021;3086888
1656;7017136;45;Female;Married;Jakarta;15/02/2024;Before;0;1188825;2;8;1;1036514;924607;4911210
430;18712815;55;Male;Widowed;Denpasar;02/09/2023;Before;0;1750876;0;6;2;743723;1153690;2081656
1961;15494127;64;Male;Single;Medan;22/01/2024;Before;0;2771856;2;7;0;1340458;282518;4858441
975;21161634;61;Female;Divorced;Makassar;19/11/2024;After;0;4801475;2;2;1;1457430;1805432;4683224
537;9706024;42;Female;Divorced;Medan;25/12/2024;After;0;298820;3;5;2;647767;1908163;1944920
1878;17048203;18;Male;Single;Medan;24/12/2023;Before;0;1538018;2;3;1;999228;465438;3318463
1170;13353564;23;Female;Married;Denpasar;05/09/2024;After;0;1872467;3;6;2;566799;1060880;1742244
1548;20824559;18;Male;Single;Bandung;22/01/2023;Before;0;3143041;2;3;1;685517;1318349;3354069
87;21202688;53;Male;Divorced;Denpasar;19/01/2023;Before;0;3178884;3;5;2;1227733;120417;1255130
1971;7936792;39;Male;Widowed;Makassar;14/10/2023;Before;0;3059977;0;2;3;54652;1877282;4846755
109;7545583;41;Male;Single;Makassar;03/10/2023;Before;0;3909523;3;4;0;318031;1156886;701695
1447;7317048;36;Female;Divorced;Surabaya;20/10/2024;After;1;5215467;3;6;2;75652;740253;1706123
1369;12991183;20;Female;Divorced;Jakarta;05/07/2024;After;1;1431028;7;4;0;177529;1187504;1010211
1290;18016390;57;Female;Married;Surabaya;09/11/2024;After;0;2063556;2;3;3;883999;242455;950904
1758;21003027;52;Male;Single;Denpasar;25/08/2024;After;0;5029342;1;0;0;932594;701104;2709327
1610;24845218;40;Female;Married;Jakarta;13/03/2023;Before;0;2983020;1;2;0;1897182;148281;2568481
994;10817304;58;Male;Widowed;Jakarta;31/12/2023;Before;0;873037;3;1;3;716589;2027667;3980737
1518;4725690;33;Female;Married;Jakarta;01/12/2023;Before;0;2482416;1;4;2;941903;1643738;4795049
1357;13880726;22;Male;Widowed;Makassar;13/10/2024;After;1;3509697;3;3;2;525385;1140562;289563
822;13889464;24;Female;Married;Denpasar;12/08/2024;After;1;1288503;4;3;0;500761;607762;776807
1437;8408753;36;Female;Widowed;Jakarta;18/07/2023;Before;0;4112768;4;6;1;452354;2352780;300221
1638;6722946;29;Female;Divorced;Surabaya;17/01/2023;Before;0;3507790;3;5;2;1358116;2674293;3833710
937;8347417;49;Male;Married;Surabaya;06/08/2023;Before;0;2174487;2;7;2;1605420;695370;4812079
1005;14683982;32;Female;Single;Bandung;11/10/2024;After;0;2270002;5;8;1;556052;113470;1868380
649;12246766;41;Female;Married;Surabaya;27/05/2023;Before;0;892525;3;3;5;407588;486788;4768023
191;8725570;25;Male;Widowed;Makassar;29/07/2023;Before;0;1736339;4;4;7;840466;1278140;4082378
1997;3664468;27;Male;Widowed;Denpasar;31/10/2024;After;0;4135721;2;6;2;1463405;1182435;2328042
933;21014931;47;Male;Divorced;Denpasar;18/02/2024;Before;0;3487257;3;3;2;362251;1490889;382769
142;24970758;27;Male;Single;Makassar;26/10/2024;After;0;865388;2;0;3;1594847;2216782;3280279
1893;7654798;44;Male;Married;Makassar;26/11/2023;Before;0;2447493;1;2;3;1022292;2443705;4178413
1097;9262105;21;Male;Single;Surabaya;18/12/2023;Before;0;1974596;5;5;2;661331;2210530;4506056
840;10479821;27;Male;Married;Medan;12/06/2023;Before;0;1657169;2;4;2;1378573;2508815;4381183
1191;20547260;30;Male;Widowed;Surabaya;11/04/2023;Before;0;2635892;2;6;5;1382877;1540397;792910
168;15195226;63;Male;Divorced;Makassar;23/11/2023;Before;0;4817665;4;3;0;1010434;1197964;4586037
566;15331942;39;Female;Single;Jakarta;23/11/2023;Before;0;3596128;3;12;1;687406;542752;4670038
